224,32,0
225,512,0
226,32,0
227,512,0
228,32,0
229,512,0
230,32,0
231,512,0
232,32,0
233,512,0
234,32,0
235,512,0
236,32,0
237,512,0
238,32,0
239,512,0
240,32,0
241,512,0
242,32,0
243,512,0
244,32,0
245,512,0
246,32,0
247,512,0
248,32,0
249,512,0
250,32,0
251,512,0
252,32,0
253,512,0
254,32,0
255,512,0
256,32,0
257,512,0
258,32,0
259,512,0
260,32,0
261,512,0
262,32,0
263,512,0
264,32,0
265,512,0
266,32,0
267,512,0
268,32,0
269,512,0
270,32,0
271,512,0
272,32,0
273,512,0
274,32,0
275,512,0
276,32,0
277,512,0
278,32,0
279,512,0
280,32,0
281,512,0
282,32,0
283,512,0
284,32,0
285,512,0
286,32,0
287,512,0
288,32,0
289,512,0
290,32,0
291,512,0
292,32,0
293,512,0
294,32,0
295,512,0
296,32,0
297,512,0
298,32,0
299,512,0
300,32,0
301,512,0
302,32,0
303,512,0
304,32,0
305,512,0
306,32,0
307,512,0
308,32,0
309,512,0
310,32,0
311,512,0
312,32,0
313,512,0
314,32,0
315,512,0
316,32,0
317,512,0
318,32,0
319,512,0
320,32,0
321,512,0
322,32,0
323,512,0
324,32,0
325,512,0
326,32,0
327,512,0
328,32,0
329,512,0
330,32,0
331,512,0
332,32,0
333,512,0
334,32,0
335,512,0
336,32,0
337,512,0
338,32,0
339,512,0
340,32,0
341,512,0
342,32,0
343,512,0
344,32,0
345,512,0
346,32,0
347,512,0
348,32,0
349,512,0
350,32,0
351,512,0
352,32,0
353,512,0
354,32,0
355,512,0
356,32,0
357,512,0
358,32,0
359,512,0
360,32,0
361,512,0
362,32,0
363,512,0
364,32,0
365,512,0
366,32,0
367,512,0
368,32,0
369,512,0
370,32,0
371,512,0
372,32,0
373,512,0
374,32,0
375,512,0
376,32,0
377,512,0
378,32,0
379,512,0
380,32,0
381,512,0
382,32,0
383,512,0
384,32,0
385,512,0
386,32,0
387,512,0
388,32,0
389,512,0
390,32,0
391,512,0
392,32,0
393,512,0
394,32,0
395,512,0
396,32,0
397,512,0
398,32,0
399,512,0
400,32,0
401,512,0
402,32,0
403,512,0
404,32,0
405,512,0
406,32,0
407,512,0
408,32,0
409,512,0
410,32,0
411,512,0
412,32,0
413,512,0
414,32,0
415,512,0
416,32,0
417,512,0
418,32,0
419,512,0
420,32,0
421,512,0
422,32,0
423,512,0
424,32,0
425,512,0
426,32,0
427,512,0
428,32,0
429,512,0
430,32,0
431,512,0
432,32,0
433,512,0
434,32,0
435,512,0
436,32,0
437,512,0
438,32,0
439,512,0
440,32,0
441,512,0
442,32,0
443,512,0
444,32,0
445,512,0
446,32,0
447,512,0
448,32,0
449,512,0
450,32,0
451,512,0
452,32,0
453,512,0
454,32,0
455,512,0
456,32,0
457,512,0
458,32,0
459,512,0
460,32,0
461,512,0
462,32,0
463,512,0
464,32,0
465,512,0
466,32,0
467,512,0
468,32,0
469,512,0
470,32,0
471,512,0
472,32,0
473,512,0
474,32,0
475,512,0
476,32,0
477,512,0
478,32,0
479,512,0
480,32,0
481,512,0
482,32,0
483,512,0
484,32,0
485,512,0
486,32,0
487,512,0
488,32,0
489,512,0
490,32,0
491,512,0
492,32,0
493,512,0
494,32,0
495,512,0
496,32,0
497,512,0
498,32,0
499,512,0
500,32,0
501,512,0
502,32,0
503,512,0
504,32,0
505,512,0
506,32,0
507,512,0
508,32,0
509,512,0
510,32,0
511,512,0
512,32,0
513,512,0
514,32,0
515,512,0
516,32,0
517,512,0
518,32,0
519,512,0
520,32,0
521,512,0
522,32,0
523,512,0
524,32,0
525,512,0
526,32,0
527,512,0
528,32,0
529,512,0
530,32,0
531,512,0
532,32,0
533,512,0
534,32,0
535,512,0
536,32,0
537,512,0
538,32,0
539,512,0
540,32,0
541,512,0
542,32,0
543,512,0
544,32,0
545,512,0
546,32,0
547,512,0
548,32,0
549,512,0
550,32,0
551,512,0
552,32,0
553,512,0
554,32,0
555,512,0
556,32,0
557,512,0
558,32,0
559,512,0
560,32,0
561,512,0
562,32,0
563,512,0
564,32,0
565,512,0
566,32,0
567,512,0
568,32,0
569,512,0
570,32,0
571,512,0
572,32,0
573,512,0
574,32,0
575,512,0
576,32,0
577,512,0
578,32,0
579,512,0
580,32,0
581,512,0
582,32,0
583,512,0
584,32,0
585,512,0
586,32,0
587,512,0
588,32,0
589,512,0
590,32,0
591,512,0
592,32,0
593,512,0
594,32,0
595,512,0
596,32,0
597,512,0
598,32,0
599,512,0
600,32,0
601,512,0
602,32,0
603,512,0
604,32,0
605,512,0
606,32,0
607,512,0
608,32,0
609,512,0
610,32,0
611,512,0
612,32,0
613,512,0
614,32,0
615,512,0
616,32,0
617,512,0
618,32,0
619,512,0
620,32,0
621,512,0
622,32,0
623,512,0
624,32,0
625,512,0
626,32,0
627,512,0
628,32,0
629,512,0
630,32,0
631,512,0
632,32,0
633,512,0
634,32,0
635,512,0
636,32,0
637,512,0
638,32,0
639,512,0
640,32,0
641,512,0
642,32,0
643,512,0
644,32,0
645,512,0
646,32,0
647,512,0
648,32,0
649,512,0
650,32,0
651,512,0
652,32,0
653,512,0
654,32,0
655,512,0
656,32,0
657,512,0
658,32,0
659,512,0
660,32,0
661,512,0
662,32,0
663,512,0
664,32,0
665,512,0
666,32,0
667,512,0
668,32,0
669,512,0
670,32,0
671,512,0
672,32,0
673,512,0
674,32,0
675,512,0
676,32,0
677,512,0
678,32,0
679,512,0
680,32,0
681,512,0
682,32,0
683,512,0
684,32,0
685,512,0
686,32,0
687,512,0
688,32,0
689,512,0
690,32,0
691,512,0
692,32,0
693,512,0
694,32,0
695,512,0
696,32,0
697,512,0
698,32,0
699,512,0
700,32,0
701,512,0
702,32,0
703,512,0
704,32,0
705,512,0
706,32,0
707,512,0
708,32,0
709,512,0
710,32,0
711,512,0
712,32,0
713,512,0
714,32,0
715,512,0
716,32,0
717,512,0
718,32,0
719,512,0
720,32,0
721,512,0
722,32,0
723,512,0
724,32,0
725,512,0
726,32,0
727,512,0
728,32,0
729,512,0
730,32,0
731,512,0
732,32,0
733,512,0
734,32,0
735,512,0
736,32,0
737,512,0
738,32,0
739,512,0
740,32,0
741,512,0
742,32,0
743,512,0
744,32,0
745,512,0
746,32,0
747,512,0
748,32,0
749,512,0
750,32,0
751,512,0
752,32,0
753,512,0
754,32,0
755,512,0
756,32,0
757,512,0
758,32,0
759,512,0
760,32,0
761,512,0
762,32,0
763,512,0
764,32,0
765,512,0
766,32,0
767,512,0
768,32,0
769,512,0
770,32,0
771,512,0
772,32,0
773,512,0
774,32,0
775,512,0
776,32,0
777,512,0
778,32,0
779,512,0
780,32,0
781,512,0
782,32,0
783,512,0
784,32,0
785,512,0
786,32,0
787,512,0
788,32,0
789,512,0
790,32,0
791,512,0
792,32,0
793,512,0
794,32,0
795,512,0
796,32,0
797,512,0
798,32,0
799,512,0
800,32,0
801,512,0
802,32,0
803,512,0
804,32,0
805,512,0
806,32,0
807,512,0
808,32,0
809,512,0
810,32,0
811,512,0
812,32,0
813,512,0
814,32,0
815,512,0
816,32,0
817,512,0
818,32,0
819,512,0
820,32,0
821,512,0
822,32,0
823,512,0
824,32,0
825,512,0
826,32,0
827,512,0
828,32,0
829,512,0
830,32,0
831,512,0
832,32,0
833,512,0
834,32,0
835,512,0
836,32,0
837,512,0
838,32,0
839,512,0
840,32,0
841,512,0
842,32,0
843,512,0
844,32,0
845,512,0
846,32,0
847,512,0
848,32,0
849,512,0
850,32,0
851,512,0
852,32,0
853,512,0
854,32,0
855,512,0
856,32,0
857,512,0
858,32,0
859,512,0
860,32,0
861,512,0
862,32,0
863,512,0
864,32,0
865,512,0
866,32,0
867,512,0
868,32,0
869,512,0
870,32,0
871,512,0
872,32,0
873,512,0
874,32,0
875,512,0
876,32,0
877,512,0
878,32,0
879,512,0
880,32,0
881,512,0
882,32,0
883,512,0
884,32,0
885,512,0
886,32,0
887,512,0
888,32,0
889,512,0
890,32,0
891,512,0
892,32,0
893,512,0
894,32,0
895,512,0
896,32,0
897,512,0
898,32,0
899,512,0
900,32,0
901,512,0
902,32,0
903,512,0
904,32,0
905,512,0
906,32,0
907,512,0
908,32,0
909,512,0
910,32,0
911,512,0
912,32,0
913,512,0
914,32,0
915,512,0
916,32,0
917,512,0
918,32,0
919,512,0
920,32,0
921,512,0
922,32,0
923,512,0
924,32,0
925,512,0
926,32,0
927,512,0
928,32,0
929,512,0
930,32,0
931,512,0
932,32,0
933,512,0
934,32,0
935,512,0
936,32,0
937,512,0
938,32,0
939,512,0
940,32,0
941,512,0
942,32,0
943,512,0
944,32,0
945,512,0
946,32,0
947,512,0
948,32,0
949,512,0
950,32,0
951,512,0
952,32,0
953,512,0
954,32,0
955,512,0
956,32,0
957,512,0
958,32,0
959,512,0
960,32,0
961,512,0
962,32,0
963,512,0
964,32,0
965,512,0
966,32,0
967,512,0
968,32,0
969,512,0
970,32,0
971,512,0
972,32,0
973,512,0
974,32,0
975,512,0
976,32,0
977,512,0
978,32,0
979,512,0
980,32,0
981,512,0
982,32,0
983,512,0
984,32,0
985,512,0
986,32,0
987,512,0
988,32,0
989,512,0
990,32,0
991,512,0
992,32,0
993,512,0
994,32,0
995,512,0
996,32,0
997,512,0
998,32,0
999,512,0
1000,32,0
1001,512,0
1002,32,0
1003,512,0
1004,32,0
1005,512,0
1006,32,0
1007,512,0
1008,32,0
1009,512,0
1010,32,0
1011,512,0
1012,32,0
1013,512,0
1014,32,0
1015,512,0
1016,32,0
1017,512,0
1018,32,0
1019,512,0
1020,32,0
1021,512,0
1022,32,0
1023,512,0
1024,32,0
1025,512,0
1026,32,0
1027,512,0
1028,32,0
1029,512,0
1030,32,0
1031,512,0
1032,32,0
1033,512,0
1034,32,0
1035,512,0
1036,32,0
1037,512,0
1038,32,0
1039,512,0
1040,32,0
1041,512,0
1042,32,0
1043,512,0
1044,32,0
1045,512,0
1046,32,0
1047,512,0
1048,32,0
1049,512,0
1050,32,0
1051,512,0
1052,32,0
1053,512,0
1054,32,0
1055,512,0
1056,32,0
1057,512,0
1058,32,0
1059,512,0
1060,32,0
1061,512,0
1062,32,0
1063,512,0
1064,32,0
1065,512,0
1066,32,0
1067,512,0
1068,32,0
1069,512,0
1070,32,0
1071,512,0
1072,32,0
1073,512,0
1074,32,0
1075,512,0
1076,32,0
1077,512,0
1078,32,0
1079,512,0
1080,32,0
1081,512,0
1082,32,0
1083,512,0
1084,32,0
1085,512,0
1086,32,0
1087,512,0
1088,32,0
1089,512,0
1090,32,0
1091,512,0
1092,32,0
1093,512,0
1094,32,0
1095,512,0
1096,32,0
1097,512,0
1098,32,0
1099,512,0
1100,32,0
1101,512,0
1102,32,0
1103,512,0
1104,32,0
1105,512,0
1106,32,0
1107,512,0
1108,32,0
1109,512,0
1110,32,0
1111,512,0
1112,32,0
1113,512,0
1114,32,0
1115,512,0
1116,32,0
1117,512,0
1118,32,0
1119,512,0
1120,32,0
1121,512,0
1122,32,0
1123,512,0
1124,32,0
1125,512,0
1126,32,0
1127,512,0
1128,32,0
1129,512,0
1130,32,0
1131,512,0
1132,32,0
1133,512,0
1134,32,0
1135,512,0
1136,32,0
1137,512,0
1138,32,0
1139,512,0
1140,32,0
1141,512,0
1142,32,0
1143,512,0
1144,32,0
1145,512,0
1146,32,0
1147,512,0
1148,32,0
1149,512,0
1150,32,0
1151,512,0
1152,32,0
1153,512,0
1154,32,0
1155,512,0
1156,32,0
1157,512,0
1158,32,0
1159,512,0
1160,32,0
1161,512,0
1162,32,0
1163,512,0
1164,32,0
1165,512,0
1166,32,0
1167,512,0
1168,32,0
1169,512,0
1170,32,0
1171,512,0
1172,32,0
1173,512,0
1174,32,0
1175,512,0
1176,32,0
1177,512,0
1178,32,0
1179,512,0
1180,32,0
1181,512,0
1182,32,0
1183,512,0
1184,32,0
1185,512,0
1186,32,0
1187,512,0
1188,32,0
1189,512,0
1190,32,0
1191,512,0
1192,32,0
1193,512,0
1194,32,0
1195,512,0
1196,32,0
1197,512,0
1198,32,0
1199,512,0
1200,32,0
1201,512,0
1202,32,0
1203,512,0
1204,32,0
1205,512,0
1206,32,0
1207,512,0
1208,32,0
1209,512,0
1210,32,0
1211,512,0
1212,32,0
1213,512,0
1214,32,0
1215,512,0
1216,32,0
1217,512,0
1218,32,0
1219,512,0
1220,32,0
1221,512,0
1222,32,0
1223,512,0
1224,32,0
1225,512,0
1226,32,0
1227,512,0
1228,32,0
1229,512,0
1230,32,0
1231,512,0
1232,32,0
1233,512,0
1234,32,0
1235,512,0
1236,32,0
1237,512,0
1238,32,0
1239,512,0
1240,32,0
1241,512,0
1242,32,0
1243,512,0
1244,32,0
1245,512,0
1246,32,0
1247,512,0
1248,32,0
1249,512,0
1250,32,0
1251,512,0
1252,32,0
1253,512,0
1254,32,0
1255,512,0
1256,32,0
1257,512,0
1258,32,0
1259,512,0
1260,32,0
1261,512,0
1262,32,0
1263,512,0
1264,32,0
1265,512,0
1266,32,0
1267,512,0
1268,32,0
1269,512,0
1270,32,0
1271,512,0
1272,32,0
1273,512,0
1274,32,0
1275,512,0
1276,32,0
1277,512,0
1278,32,0
1279,512,0
1280,32,0
1281,512,0
1282,32,0
1283,512,0
1284,32,0
1285,512,0
1286,32,0
1287,512,0
1288,32,0
1289,512,0
1290,32,0
1291,512,0
1292,32,0
1293,512,0
1294,32,0
1295,512,0
1296,32,0
1297,512,0
1298,32,0
1299,512,0
1300,32,0
1301,512,0
1302,32,0
1303,512,0
1304,32,0
1305,512,0
1306,32,0
1307,512,0
1308,32,0
1309,512,0
1310,32,0
1311,512,0
1312,32,0
1313,512,0
1314,32,0
1315,512,0
1316,32,0
1317,512,0
1318,32,0
1319,512,0
1320,32,0
1321,512,0
1322,32,0
1323,512,0
1324,32,0
1325,512,0
1326,32,0
1327,512,0
1328,32,0
1329,512,0
1330,32,0
1331,512,0
1332,32,0
1333,512,0
1334,32,0
1335,512,0
1336,32,0
1337,512,0
1338,32,0
1339,512,0
1340,32,0
1341,512,0
1342,32,0
1343,512,0
1344,32,0
1345,512,0
1346,32,0
1347,512,0
1348,32,0
1349,512,0
1350,32,0
1351,512,0
1352,32,0
1353,512,0
1354,32,0
1355,512,0
1356,32,0
1357,512,0
1358,32,0
1359,512,0
1360,32,0
1361,512,0
1362,32,0
1363,512,0
1364,32,0
1365,512,0
1366,32,0
1367,512,0
1368,32,0
1369,512,0
1370,32,0
1371,512,0
1372,32,0
1373,512,0
1374,32,0
1375,512,0
1376,32,0
1377,512,0
1378,32,0
1379,512,0
1380,32,0
1381,512,0
1382,32,0
1383,512,0
1384,32,0
1385,512,0
1386,32,0
1387,512,0
1388,32,0
1389,512,0
1390,32,0
1391,512,0
1392,32,0
1393,512,0
1394,32,0
1395,512,0
1396,32,0
1397,512,0
1398,32,0
1399,512,0
1400,32,0
1401,512,0
1402,32,0
1403,512,0
1404,32,0
1405,512,0
1406,32,0
1407,512,0
1408,32,0
1409,512,0
1410,32,0
1411,512,0
1412,32,0
1413,512,0
1414,32,0
1415,512,0
1416,32,0
1417,512,0
1418,32,0
1419,512,0
1420,32,0
1421,512,0
1422,32,0
1423,512,0
1424,32,0
1425,512,0
1426,32,0
1427,512,0
1428,32,0
1429,512,0
1430,32,0
1431,512,0
1432,32,0
1433,512,0
1434,32,0
1435,512,0
1436,32,0
1437,512,0
1438,32,0
1439,512,0
1440,32,0
1441,512,0
1442,32,0
1443,512,0
1444,32,0
1445,512,0
1446,32,0
1447,512,0
1448,32,0
1449,512,0
1450,32,0
1451,512,0
1452,32,0
1453,512,0
1454,32,0
1455,512,0
1456,32,0
1457,512,0
1458,32,0
1459,512,0
1460,32,0
1461,512,0
1462,32,0
1463,512,0
1464,32,0
1465,512,0
1466,32,0
1467,512,0
1468,32,0
1469,512,0
1470,32,0
1471,512,0
1472,32,0
1473,512,0
1474,32,0
1475,512,0
1476,32,0
1477,512,0
1478,32,0
1479,512,0
1480,32,0
1481,512,0
1482,32,0
1483,512,0
1484,32,0
1485,512,0
1486,32,0
1487,512,0
1488,32,0
1489,512,0
1490,32,0
1491,512,0
1492,32,0
1493,512,0
1494,32,0
1495,512,0
1496,32,0
1497,512,0
1498,32,0
1499,512,0
1500,32,0
1501,512,0
1502,32,0
1503,512,0
1504,32,0
1505,512,0
1506,32,0
1507,512,0
1508,32,0
1509,512,0
1510,32,0
1511,512,0
1512,32,0
1513,512,0
1514,32,0
1515,512,0
1516,32,0
1517,512,0
1518,32,0
1519,512,0
1520,32,0
1521,512,0
1522,32,0
1523,512,0
1524,32,0
1525,512,0
1526,32,0
1527,512,0
1528,32,0
1529,512,0
1530,32,0
1531,512,0
1532,32,0
1533,512,0
1534,32,0
1535,512,0
1536,32,0
1537,512,0
1538,32,0
1539,512,0
1540,32,0
1541,512,0
1542,32,0
1543,512,0
1544,32,0
1545,512,0
1546,32,0
1547,512,0
1548,32,0
1549,512,0
1550,32,0
1551,512,0
1552,32,0
1553,512,0
1554,32,0
1555,512,0
1556,32,0
1557,512,0
1558,32,0
1559,512,0
1560,32,0
1561,512,0
1562,32,0
1563,512,0
1564,32,0
1565,512,0
1566,32,0
1567,512,0
1568,32,0
1569,512,0
1570,32,0
1571,512,0
1572,32,0
1573,512,0
1574,32,0
1575,512,0
1576,32,0
1577,512,0
1578,32,0
1579,512,0
1580,32,0
1581,512,0
1582,32,0
1583,512,0
1584,32,0
1585,512,0
1586,32,0
1587,512,0
1588,32,0
1589,512,0
1590,32,0
1591,512,0
1592,32,0
1593,512,0
1594,32,0
1595,512,0
1596,32,0
1597,512,0
1598,32,0
1599,512,0
1600,32,0
1601,512,0
1602,32,0
1603,512,0
1604,32,0
1605,512,0
1606,32,0
1607,512,0
1608,32,0
1609,512,0
1610,32,0
1611,512,0
1612,32,0
1613,512,0
1614,32,0
1615,512,0
1616,32,0
1617,512,0
1618,32,0
1619,512,0
1620,32,0
1621,512,0
1622,32,0
1623,512,0
1624,32,0
1625,512,0
1626,32,0
1627,512,0
1628,32,0
1629,512,0
1630,32,0
1631,512,0
1632,32,0
1633,512,0
1634,32,0
1635,512,0
1636,32,0
1637,512,0
1638,32,0
1639,512,0
1640,32,0
1641,512,0
1642,32,0
1643,512,0
1644,32,0
1645,512,0
1646,32,0
1647,512,0
1648,32,0
1649,512,0
1650,32,0
1651,512,0
1652,32,0
1653,512,0
1654,32,0
1655,512,0
1656,32,0
1657,512,0
1658,32,0
1659,512,0
1660,32,0
1661,512,0
1662,32,0
1663,512,0
1664,32,0
1665,512,0
1666,32,0
1667,512,0
1668,32,0
1669,512,0
1670,32,0
1671,512,0
1672,32,0
1673,512,0
1674,32,0
1675,512,0
1676,32,0
1677,512,0
1678,32,0
1679,512,0
1680,32,0
1681,512,0
1682,32,0
1683,512,0
1684,32,0
1685,512,0
1686,32,0
1687,512,0
1688,32,0
1689,512,0
1690,32,0
1691,512,0
1692,32,0
1693,512,0
1694,32,0
1695,512,0
1696,32,0
1697,512,0
1698,32,0
1699,512,0
1700,32,0
1701,512,0
1702,32,0
1703,512,0
1704,32,0
1705,512,0
1706,32,0
1707,512,0
1708,32,0
1709,512,0
1710,32,0
1711,512,0
1712,32,0
1713,512,0
1714,32,0
1715,512,0
1716,32,0
1717,512,0
1718,32,0
1719,512,0
1720,32,0
1721,512,0
1722,32,0
1723,512,0
1724,32,0
1725,512,0
1726,32,0
1727,512,0
1728,32,0
1729,512,0
1730,32,0
1731,512,0
1732,32,0
1733,512,0
1734,32,0
1735,512,0
1736,32,0
1737,512,0
1738,32,0
1739,512,0
1740,32,0
1741,512,0
1742,32,0
1743,512,0
1744,32,0
1745,512,0
1746,32,0
1747,512,0
1748,32,0
1749,512,0
1750,32,0
1751,512,0
1752,32,0
1753,512,0
1754,32,0
1755,512,0
1756,32,0
1757,512,0
1758,32,0
1759,512,0
1760,32,0
1761,512,0
1762,32,0
1763,512,0
1764,32,0
1765,512,0
1766,32,0
1767,512,0
1768,32,0
1769,512,0
1770,32,0
1771,512,0
1772,32,0
1773,512,0
1774,32,0
1775,512,0
1776,32,0
1777,512,0
1778,32,0
1779,512,0
1780,32,0
1781,512,0
1782,32,0
1783,512,0
1784,32,0
1785,512,0
1786,32,0
1787,512,0
1788,32,0
1789,512,0
1790,32,0
1791,512,0
1792,32,0
1793,512,0
1794,32,0
1795,512,0
1796,32,0
1797,512,0
1798,32,0
1799,512,0
1800,32,0
1801,512,0
1802,32,0
1803,512,0
1804,32,0
1805,512,0
1806,32,0
1807,512,0
1808,32,0
1809,512,0
1810,32,0
1811,512,0
1812,32,0
1813,512,0
1814,32,0
1815,512,0
1816,32,0
1817,512,0
1818,32,0
1819,512,0
1820,32,0
1821,512,0
1822,32,0
1823,512,0
1824,32,0
1825,512,0
1826,32,0
1827,512,0
1828,32,0
1829,512,0
1830,32,0
1831,512,0
1832,32,0
1833,512,0
1834,32,0
1835,512,0
1836,32,0
1837,512,0
1838,32,0
1839,512,0
1840,32,0
1841,512,0
1842,32,0
1843,512,0
1844,32,0
1845,512,0
1846,32,0
1847,512,0
1848,32,0
1849,512,0
1850,32,0
1851,512,0
1852,32,0
1853,512,0
1854,32,0
1855,512,0
1856,32,0
1857,512,0
1858,32,0
1859,512,0
1860,32,0
1861,512,0
1862,32,0
1863,512,0
1864,32,0
1865,512,0
1866,32,0
1867,512,0
1868,32,0
1869,512,0
1870,32,0
1871,512,0
1872,32,0
1873,512,0
1874,32,0
1875,512,0
1876,32,0
1877,512,0
1878,32,0
1879,512,0
1880,32,0
1881,512,0
1882,32,0
1883,512,0
1884,32,0
1885,512,0
1886,32,0
1887,512,0
1888,32,0
1889,512,0
1890,32,0
1891,512,0
1892,32,0
1893,512,0
1894,32,0
1895,512,0
1896,32,0
1897,512,0
1898,32,0
1899,512,0
1900,32,0
1901,512,0
1902,32,0
1903,512,0
1904,32,0
1905,512,0
1906,32,0
1907,512,0
1908,32,0
1909,512,0
1910,32,0
1911,512,0
1912,32,0
1913,512,0
1914,32,0
1915,512,0
1916,32,0
1917,512,0
1918,32,0
1919,512,0
1920,32,0
1921,512,0
1922,32,0
1923,512,0
1924,32,0
1925,512,0
1926,32,0
1927,512,0
1928,32,0
1929,512,0
1930,32,0
1931,512,0
1932,32,0
1933,512,0
1934,32,0
1935,512,0
1936,32,0
1937,512,0
1938,32,0
1939,512,0
1940,32,0
1941,512,0
1942,32,0
1943,512,0
1944,32,0
1945,512,0
1946,32,0
1947,512,0
1948,32,0
1949,512,0
1950,32,0
1951,512,0
1952,32,0
1953,512,0
1954,32,0
1955,512,0
1956,32,0
1957,512,0
1958,32,0
1959,512,0
1960,32,0
1961,512,0
1962,32,0
1963,512,0
1964,32,0
1965,512,0
1966,32,0
1967,512,0
1968,32,0
1969,512,0
1970,32,0
1971,512,0
1972,32,0
1973,512,0
1974,32,0
1975,512,0
1976,32,0
1977,512,0
1978,32,0
1979,512,0
1980,32,0
1981,512,0
1982,32,0
1983,512,0
1984,32,0
1985,512,0
1986,32,0
1987,512,0
1988,32,0
1989,512,0
1990,32,0
1991,512,0
1992,32,0
1993,512,0
1994,32,0
1995,512,0
1996,32,0
1997,512,0
1998,32,0
1999,512,0
2000,32,0
2001,512,0
2002,32,0
2003,512,0
2004,32,0
2005,512,0
2006,32,0
2007,512,0
2008,32,0
2009,512,0
2010,32,0
2011,512,0
2012,32,0
2013,512,0
2014,32,0
2015,512,0
2016,32,0
2017,512,0
2018,32,0
2019,512,0
2020,32,0
2021,512,0
2022,32,0
2023,512,0
2024,32,0
2025,512,0
2026,32,0
2027,512,0
2028,32,0
2029,512,0
2030,32,0
2031,512,0
2032,32,0
2033,512,0
2034,32,0
2035,512,0
2036,32,0
2037,512,0
2038,32,0
2039,512,0
2040,32,0
2041,512,0
2042,32,0
2043,512,0
2044,32,0
2045,512,0
2046,32,0
2047,512,0
2048,32,0
2049,512,0
2050,32,0
2051,512,0
2052,32,0
2053,512,0
2054,32,0
2055,512,0
2056,32,0
2057,512,0
2058,32,0
2059,512,0
2060,32,0
2061,512,0
2062,32,0
2063,512,0
2064,32,0
2065,512,0
2066,32,0
2067,512,0
2068,32,0
2069,512,0
2070,32,0
2071,512,0
2072,32,0
2073,512,0
2074,32,0
2075,512,0
2076,32,0
2077,512,0
2078,32,0
2079,512,0
2080,32,0
2081,512,0
2082,32,0
2083,512,0
2084,32,0
2085,512,0
2086,32,0
2087,512,0
2088,32,0
2089,512,0
2090,32,0
2091,512,0
2092,32,0
2093,512,0
2094,32,0
2095,512,0
2096,32,0
2097,512,0
2098,32,0
2099,512,0
2100,32,0
2101,512,0
2102,32,0
2103,512,0
2104,32,0
2105,512,0
2106,32,0
2107,512,0
2108,32,0
2109,512,0
2110,32,0
2111,512,0
2112,32,0
2113,512,0
2114,32,0
2115,512,0
2116,32,0
2117,512,0
2118,32,0
2119,512,0
2120,32,0
2121,512,0
2122,32,0
2123,512,0
2124,32,0
2125,512,0
2126,32,0
2127,512,0
2128,32,0
2129,512,0
2130,32,0
2131,512,0
2132,32,0
2133,512,0
2134,32,0
2135,512,0
2136,32,0
2137,512,0
2138,32,0
2139,512,0
2140,32,0
2141,512,0
